caller_file,caller,callee_file,callee,count,cross_file
netlist.c,find_pass_through_symbols,editprop.c,my_free,2,1
netlist.c,instcheck,netlist.c,set_inst_node,2,0
netlist.c,instcheck,netlist.c,get_inst_pin_coord,2,0
netlist.c,instcheck,netlist.c,get_square,2,0
netlist.c,instcheck,netlist.c,name_attached_nets,2,0
netlist.c,instcheck,netlist.c,name_attached_inst,2,0
netlist.c,instcheck,netlist.c,signal_short,2,0
netlist.c,name_nodes_of_pins_labels_and_propagate,editprop.c,my_snprintf,2,1
netlist.c,name_nodes_of_pins_labels_and_propagate,scheduler.c,statusmsg,2,1
netlist.c,name_nodes_of_pins_labels_and_propagate,editprop.c,my_strdup2,2,1
netlist.c,name_nodes_of_pins_labels_and_propagate,netlist.c,record_global_node,2,0
netlist.c,set_unnamed_net,editprop.c,my_strdup,2,1
netlist.c,auto_set_wire_bus,netlist.c,skip_wire,2,0
netlist.c,prepare_netlist_structs,editprop.c,dbg,2,1
netlist.c,prepare_netlist_structs,netlist.c,find_pass_through_symbols,2,0
netlist.c,delete_inst_node,editprop.c,my_free,2,1
netlist.c,delete_netlist_structs,editprop.c,dbg,2,1
netlist.c,warning_overlapped_symbols,editprop.c,my_snprintf,2,1
netlist.c,sym_vs_sch_pins,editprop.c,my_strncpy,2,1
netlist.c,sym_vs_sch_pins,token.c,tcl_hook2,2,1
netlist.c,sym_vs_sch_pins,actions.c,add_ext,2,1
node_hash.c,bus_node_hash_lookup,editprop.c,my_strdup,2,1
node_hash.c,print_vhdl_signals,editprop.c,dbg,2,1
node_hash.c,print_vhdl_signals,editprop.c,my_strdup,2,1
node_hash.c,print_verilog_signals,editprop.c,dbg,2,1
node_hash.c,list_nets,editprop.c,my_mstrcat,2,1
node_hash.c,list_nets,editprop.c,my_free,2,1
options.c,process_options,options.c,check_opt,2,0
paste.c,merge_text,save.c,load_ascii_string,2,1
paste.c,merge_box,save.c,read_line,2,1
paste.c,merge_arc,save.c,read_line,2,1
paste.c,merge_line,save.c,read_line,2,1
paste.c,merge_line,token.c,get_tok_value,2,1
paste.c,merge_inst,save.c,load_ascii_string,2,1
paste.c,merge_inst,actions.c,rel_sym_path,2,1
paste.c,merge_inst,editprop.c,my_free,2,1
paste.c,merge_inst,token.c,hash_names,2,1
paste.c,merge_file,scheduler.c,tclresult,2,1
paste.c,merge_file,editprop.c,my_strncpy,2,1
paste.c,merge_file,editprop.c,my_free,2,1
paste.c,merge_file,move.c,move_objects,2,1
psprint.c,ps_embedded_image,editprop.c,strboolcmp,2,1
psprint.c,ps_embedded_image,save.c,base64_decode,2,1
psprint.c,ps_embedded_image,draw.c,my_memmem,2,1
psprint.c,ps_embedded_graph,token.c,get_tok_value,2,1
psprint.c,ps_embedded_graph,actions.c,save_restore_zoom,2,1
psprint.c,ps_embedded_graph,xinit.c,resetwin,2,1
psprint.c,ps_embedded_graph,scheduler.c,tclgetboolvar,2,1
psprint.c,ps_embedded_graph,xinit.c,build_colors,2,1
psprint.c,ps_embedded_graph,draw.c,setup_graph_data,2,1
psprint.c,ps_embedded_graph,draw.c,draw_graph,2,1
psprint.c,ps_drawpolygon,psprint.c,set_lw,2,0
psprint.c,ps_filledrect,psprint.c,set_lw,2,0
psprint.c,ps_drawarc,psprint.c,set_lw,2,0
psprint.c,ps_drawline,psprint.c,set_lw,2,0
psprint.c,old_ps_draw_string,editprop.c,my_free,2,1
psprint.c,old_ps_draw_string,scheduler.c,tclgetdoublevar,2,1
psprint.c,ps_drawgrid,psprint.c,ps_xdrawline,2,0
psprint.c,ps_draw_symbol,editprop.c,my_malloc,2,1
psprint.c,ps_draw_symbol,editprop.c,my_free,2,1
psprint.c,create_ps,editprop.c,my_strncpy,2,1
psprint.c,create_ps,editprop.c,my_atod,2,1
psprint.c,create_ps,actions.c,save_restore_zoom,2,1
psprint.c,create_ps,psprint.c,set_ps_colors,2,0
psprint.c,create_ps,psprint.c,ps_drawline,2,0
psprint.c,create_ps,psprint.c,ps_draw_symbol,2,0
psprint.c,create_ps,actions.c,get_text_floater,2,1
psprint.c,ps_draw,scheduler.c,tclvareval,2,1
psprint.c,ps_draw,scheduler.c,tclresult,2,1
psprint.c,ps_draw,editprop.c,my_snprintf,2,1
save.c,parse_cmd_string,editprop.c,dbg,2,1
save.c,skip_raw_ascii_points,editprop.c,dbg,2,1
save.c,read_raw_data_block,editprop.c,my_calloc,2,1
save.c,read_raw_data_block,save.c,read_raw_ascii_point,2,0
save.c,read_dataset,editprop.c,my_strcasecmp,2,1
save.c,read_dataset,editprop.c,strtolower,2,1
save.c,read_dataset,editprop.c,my_strdup,2,1
save.c,read_dataset,save.c,read_raw_data_block,2,0
save.c,read_dataset,editprop.c,my_calloc,2,1
save.c,read_dataset,editprop.c,my_strcat,2,1
save.c,free_rawfile,editprop.c,dbg,2,1
save.c,free_rawfile,draw.c,draw,2,1
save.c,free_rawfile,scheduler.c,tclvareval,2,1
save.c,base64_from_file,editprop.c,dbg,2,1
save.c,raw_add_vector,spice_netlist.c,int_hash_lookup,2,1
save.c,raw_read,editprop.c,my_strdup2,2,1
save.c,raw_renamevar,spice_netlist.c,int_hash_lookup,2,1
save.c,raw_deletevar,spice_netlist.c,int_hash_lookup,2,1
save.c,raw_deletevar,editprop.c,my_free,2,1
save.c,raw_deletevar,editprop.c,my_realloc,2,1
save.c,new_rawfile,editprop.c,my_realloc,2,1
save.c,extra_rawfile,editprop.c,my_strcasecmp,2,1
save.c,extra_rawfile,token.c,isonlydigit,2,1
save.c,extra_rawfile,editprop.c,my_itoa,2,1
save.c,update_op,editprop.c,dbg,2,1
save.c,table_read,editprop.c,my_strdup2,2,1
save.c,ravg_store,editprop.c,my_free,2,1
save.c,plot_raw_custom_data,save.c,get_raw_index,2,0
save.c,plot_raw_custom_data,editprop.c,mylog10,2,1
save.c,get_raw_value,editprop.c,dbg,2,1
save.c,create_tmpdir,editprop.c,dbg,2,1
save.c,open_tmpfile,editprop.c,dbg,2,1
save.c,save_ascii_string,editprop.c,my_realloc,2,1
save.c,save_inst,editprop.c,my_free,2,1
save.c,save_text,save.c,save_ascii_string,2,0
save.c,write_xschem_file,editprop.c,my_snprintf,2,1
save.c,load_text,save.c,load_ascii_string,2,0
save.c,load_inst,save.c,load_ascii_string,2,0
save.c,load_inst,editprop.c,my_strncpy,2,1
save.c,load_inst,editprop.c,dbg,2,1
save.c,load_inst,actions.c,rel_sym_path,2,1
save.c,load_inst,editprop.c,my_free,2,1
save.c,load_arc,save.c,read_line,2,0
save.c,load_box,save.c,read_line,2,0
save.c,load_line,save.c,read_line,2,0
save.c,load_line,token.c,get_tok_value,2,1
save.c,read_xschem_file,token.c,get_tok_value,2,1
save.c,load_ascii_string,editprop.c,dbg,2,1
save.c,pin_compare,token.c,get_tok_value,2,1
save.c,sort_schematic_pins,netlist.c,skip_instance,2,1
save.c,save_schematic,editprop.c,dbg,2,1
save.c,save_schematic,editprop.c,my_strdup2,2,1
save.c,save_schematic,scheduler.c,tcleval,2,1
save.c,save_schematic,editprop.c,my_strncpy,2,1
save.c,link_symbols_to_instances,editprop.c,my_strdup2,2,1
save.c,load_schematic,scheduler.c,tclresult,2,1
save.c,load_schematic,save.c,is_from_web,2,0
save.c,init_undo,editprop.c,dbg,2,1
save.c,push_undo,editprop.c,dbg,2,1
save.c,get_sym_type,editprop.c,my_strncpy,2,1
save.c,get_sym_type,actions.c,abs_sym_path,2,1
save.c,get_sym_type,spice_netlist.c,int_hash_lookup,2,1
save.c,get_sym_type,save.c,read_record,2,0
save.c,get_sym_type,editprop.c,my_free,2,1
save.c,align_sch_pins_with_sym,editprop.c,my_free,2,1
save.c,add_pinlayer_boxes,editprop.c,my_strdup,2,1
save.c,load_sym_def,scheduler.c,tcleval,2,1
save.c,load_sym_def,save.c,read_record,2,0
save.c,load_sym_def,actions.c,set_sym_flags,2,1
save.c,load_sym_def,save.c,get_sym_type,2,0
save.c,load_sym_def,editprop.c,my_strdup,2,1
save.c,make_schematic_symbol_from_sel,scheduler.c,tclresult,2,1
save.c,create_sch_from_sym,token.c,get_tok_value,2,1
save.c,create_sch_from_sym,editprop.c,my_strncpy,2,1
save.c,create_sch_from_sym,actions.c,abs_sym_path,2,1
save.c,create_sch_from_sym,editprop.c,my_realloc,2,1
save.c,create_sch_from_sym,editprop.c,my_snprintf,2,1
save.c,create_sch_from_sym,save.c,save_ascii_string,2,0
save.c,descend_symbol,editprop.c,my_snprintf,2,1
save.c,descend_symbol,editprop.c,my_strcat,2,1
save.c,descend_symbol,token.c,get_cell_w_ext,2,1
save.c,descend_symbol,select.c,unselect_all,2,1
save.c,descend_symbol,actions.c,remove_symbols,2,1
save.c,descend_symbol,save.c,load_schematic,2,0
save.c,descend_symbol,editprop.c,my_strdup2,2,1
scheduler.c,statusmsg,editprop.c,my_strcat,2,1
scheduler.c,statusmsg,editprop.c,dbg,2,1
scheduler.c,xschem_cmd_help,editprop.c,my_snprintf,2,1
scheduler.c,xschem_cmd_help,scheduler.c,tclvareval,2,0
scheduler.c,xschem,draw.c,drawrect,2,1
scheduler.c,xschem,draw.c,filledrect,2,1
scheduler.c,xschem,editprop.c,change_elem_order,2,1
scheduler.c,xschem,token.c,check_unique_names,2,1
scheduler.c,xschem,xinit.c,compare_schematics,2,1
scheduler.c,xschem,save.c,save_selection,2,1
scheduler.c,xschem,select.c,select_attached_nets,2,1
scheduler.c,xschem,select.c,delete,2,1
scheduler.c,xschem,actions.c,descend_schematic,2,1
scheduler.c,xschem,save.c,save_schematic,2,1
scheduler.c,xschem,actions.c,escape_chars,2,1
scheduler.c,xschem,xinit.c,swap_windows,2,1
scheduler.c,xschem,xinit.c,free_gc,2,1
scheduler.c,xschem,xinit.c,create_gc,2,1
scheduler.c,xschem,xinit.c,toggle_fullscreen,2,1
scheduler.c,xschem,token.c,get_cell_w_ext,2,1
scheduler.c,xschem,token.c,get_fqdevice,2,1
scheduler.c,xschem,actions.c,hash_file,2,1
scheduler.c,xschem,spice_netlist.c,hier_psprint,2,1
scheduler.c,xschem,hilight.c,hilight_net,2,1
scheduler.c,xschem,hilight.c,bus_hilight_hash_lookup,2,1
scheduler.c,xschem,hilight.c,incr_hilight_color,2,1
scheduler.c,xschem,token.c,isonlydigit,2,1
scheduler.c,xschem,netlist.c,get_inst_pin_coord,2,1
scheduler.c,xschem,actions.c,save,2,1
scheduler.c,xschem,hilight.c,clear_all_hilights,2,1
scheduler.c,xschem,save.c,load_schematic,2,1
scheduler.c,xschem,hilight.c,logic_set,2,1
scheduler.c,xschem,actions.c,new_xschem_process,2,1
scheduler.c,xschem,save.c,get_raw_value,2,1
scheduler.c,xschem,save.c,raw_add_vector,2,1
scheduler.c,xschem,save.c,raw_read,2,1
scheduler.c,xschem,save.c,raw_read_from_attr,2,1
scheduler.c,xschem,save.c,pop_undo,2,1
scheduler.c,xschem,token.c,new_prop_string,2,1
scheduler.c,xschem,hilight.c,search,2,1
scheduler.c,xschem,select.c,select_wire,2,1
scheduler.c,xschem,select.c,select_line,2,1
scheduler.c,xschem,select.c,select_box,2,1
scheduler.c,xschem,select.c,select_arc,2,1
scheduler.c,xschem,select.c,select_polygon,2,1
scheduler.c,xschem,select.c,select_text,2,1
scheduler.c,xschem,actions.c,there_are_floaters,2,1
scheduler.c,xschem,actions.c,get_text_floater,2,1
scheduler.c,xschem,scheduler.c,tclgetintvar,2,0
scheduler.c,xschem,actions.c,text_bbox,2,1
scheduler.c,xschem,netlist.c,hash_objects,2,1
scheduler.c,xschem,netlist.c,warning_overlapped_symbols,2,1
scheduler.c,tclgetboolvar,editprop.c,dbg,2,1
scheduler.c,tclgetboolvar,scheduler.c,tclresult,2,0
scheduler.c,tclvareval,editprop.c,my_strcat,2,1
select.c,select_connected_nets,move.c,rebuild_selected_array,2,1
select.c,select_connected_nets,select.c,check_connected_nets,2,0
select.c,select_connected_nets,netlist.c,get_inst_pin_coord,2,1
select.c,select_dangling_nets,hash_iterator.c,init_inst_iterator,2,1
select.c,select_dangling_nets,hash_iterator.c,inst_iterator_next,2,1
select.c,select_dangling_nets,netlist.c,skip_instance,2,1
select.c,del_rect_line_arc_poly,draw.c,arc_bbox,2,1
select.c,delete_wires,editprop.c,my_free,2,1
select.c,unselect_all,editprop.c,dbg,2,1
select.c,unselect_all,draw.c,drawtemparc,2,1
select.c,unselect_all,draw.c,drawtemprect,2,1
select.c,select_wire,editprop.c,my_snprintf,2,1
select.c,select_wire,scheduler.c,statusmsg,2,1
select.c,select_element,draw.c,draw_temp_symbol,2,1
select.c,select_text,editprop.c,my_snprintf,2,1
select.c,select_text,scheduler.c,statusmsg,2,1
select.c,select_text,draw.c,draw_temp_string,2,1
select.c,select_text,actions.c,get_text_floater,2,1
select.c,select_box,editprop.c,my_snprintf,2,1
select.c,select_box,scheduler.c,statusmsg,2,1
select.c,select_box,draw.c,drawtemprect,2,1
select.c,select_arc,editprop.c,my_snprintf,2,1
select.c,select_arc,scheduler.c,statusmsg,2,1
select.c,select_arc,draw.c,drawtemparc,2,1
select.c,select_polygon,editprop.c,strboolcmp,2,1
select.c,select_polygon,token.c,get_tok_value,2,1
select.c,select_polygon,editprop.c,my_snprintf,2,1
select.c,select_polygon,scheduler.c,statusmsg,2,1
select.c,select_polygon,draw.c,drawtemppolygon,2,1
select.c,select_line,editprop.c,my_snprintf,2,1
select.c,select_line,scheduler.c,statusmsg,2,1
select.c,select_attached_nets,move.c,rebuild_selected_array,2,1
select.c,select_attached_nets,netlist.c,get_square,2,1
select.c,select_inside,select.c,select_text,2,0
select.c,select_touch,clip.c,lineclip,2,1
select.c,select_touch,select.c,select_wire,2,0
select.c,select_touch,select.c,select_text,2,0
select.c,select_touch,select.c,select_element,2,0
select.c,select_touch,select.c,select_polygon,2,0
select.c,select_touch,select.c,select_line,2,0
select.c,select_touch,select.c,select_arc,2,0
select.c,select_touch,select.c,select_box,2,0
select.c,floaters_from_selected_inst,editprop.c,my_strdup2,2,1
spectre_netlist.c,spectre_model_name,editprop.c,my_realloc,2,1
spectre_netlist.c,spectre_model_name,editprop.c,my_free,2,1
spectre_netlist.c,spectre_netlist,editprop.c,my_strdup,2,1
spectre_netlist.c,spectre_netlist,netlist.c,skip_instance,2,1
spectre_netlist.c,spectre_netlist,editprop.c,my_strdup2,2,1
spectre_netlist.c,spectre_netlist,token.c,translate,2,1
spectre_netlist.c,spectre_netlist,token.c,tcl_hook2,2,1
spectre_netlist.c,spectre_netlist,spice_netlist.c,str_hash_lookup,2,1
spectre_netlist.c,spectre_netlist,spectre_netlist.c,spectre_model_name,2,0
spectre_netlist.c,spectre_netlist,editprop.c,my_free,2,1
spectre_netlist.c,global_spectre_netlist,spice_netlist.c,str_hash_init,2,1
spectre_netlist.c,global_spectre_netlist,netlist.c,record_global_node,2,1
spectre_netlist.c,global_spectre_netlist,scheduler.c,tclgetvar,2,1
spectre_netlist.c,global_spectre_netlist,editprop.c,my_strdup2,2,1
spectre_netlist.c,global_spectre_netlist,actions.c,abs_sym_path,2,1
spectre_netlist.c,global_spectre_netlist,netlist.c,sym_vs_sch_pins,2,1
spectre_netlist.c,global_spectre_netlist,netlist.c,set_tcl_netlist_type,2,1
spectre_netlist.c,global_spectre_netlist,select.c,unselect_all,2,1
spectre_netlist.c,global_spectre_netlist,actions.c,remove_symbols,2,1
spectre_netlist.c,global_spectre_netlist,save.c,pop_undo,2,1
spectre_netlist.c,global_spectre_netlist,token.c,tcl_hook2,2,1
spectre_netlist.c,global_spectre_netlist,scheduler.c,tclresult,2,1
spectre_netlist.c,global_spectre_netlist,spice_netlist.c,str_hash_lookup,2,1
spectre_netlist.c,global_spectre_netlist,spice_netlist.c,str_hash_free,2,1
spectre_netlist.c,spectre_block_netlist,scheduler.c,tclgetboolvar,2,1
spectre_netlist.c,spectre_block_netlist,actions.c,sanitized_abs_sym_path,2,1
spectre_netlist.c,spectre_block_netlist,save.c,load_schematic,2,1
spectre_netlist.c,spectre_block_netlist,netlist.c,set_tcl_netlist_type,2,1
spice_netlist.c,hier_psprint,actions.c,zoom_full,2,1
spice_netlist.c,hier_psprint,scheduler.c,tclgetboolvar,2,1
spice_netlist.c,hier_psprint,spice_netlist.c,hier_psprint_mtime,2,0
spice_netlist.c,hier_psprint,select.c,unselect_all,2,1
spice_netlist.c,hier_psprint,actions.c,remove_symbols,2,1
spice_netlist.c,hier_psprint,save.c,pop_undo,2,1
spice_netlist.c,hier_psprint,editprop.c,my_strdup,2,1
spice_netlist.c,hier_psprint,actions.c,get_additional_symbols,2,1
spice_netlist.c,hier_psprint,netlist.c,check_lib,2,1
spice_netlist.c,hier_psprint,spice_netlist.c,str_hash_lookup,2,0
spice_netlist.c,model_name,editprop.c,my_realloc,2,1
spice_netlist.c,model_name,editprop.c,my_free,2,1
spice_netlist.c,spice_netlist,editprop.c,my_strdup,2,1
spice_netlist.c,spice_netlist,netlist.c,skip_instance,2,1
spice_netlist.c,spice_netlist,editprop.c,my_strdup2,2,1
spice_netlist.c,spice_netlist,token.c,translate,2,1
spice_netlist.c,spice_netlist,token.c,tcl_hook2,2,1
spice_netlist.c,spice_netlist,spice_netlist.c,str_hash_lookup,2,0
spice_netlist.c,spice_netlist,spice_netlist.c,model_name,2,0
spice_netlist.c,spice_netlist,editprop.c,my_free,2,1
spice_netlist.c,global_spice_netlist,spice_netlist.c,str_hash_init,2,0
spice_netlist.c,global_spice_netlist,netlist.c,record_global_node,2,1
spice_netlist.c,global_spice_netlist,scheduler.c,tclgetvar,2,1
spice_netlist.c,global_spice_netlist,editprop.c,my_strdup2,2,1
spice_netlist.c,global_spice_netlist,actions.c,abs_sym_path,2,1
spice_netlist.c,global_spice_netlist,netlist.c,sym_vs_sch_pins,2,1
spice_netlist.c,global_spice_netlist,netlist.c,set_tcl_netlist_type,2,1
spice_netlist.c,global_spice_netlist,select.c,unselect_all,2,1
spice_netlist.c,global_spice_netlist,actions.c,remove_symbols,2,1
spice_netlist.c,global_spice_netlist,save.c,pop_undo,2,1
spice_netlist.c,global_spice_netlist,token.c,tcl_hook2,2,1
spice_netlist.c,global_spice_netlist,scheduler.c,tclresult,2,1
spice_netlist.c,global_spice_netlist,spice_netlist.c,str_hash_lookup,2,0
spice_netlist.c,global_spice_netlist,spice_netlist.c,str_hash_free,2,0
spice_netlist.c,spice_block_netlist,scheduler.c,tclgetboolvar,2,1
spice_netlist.c,spice_block_netlist,actions.c,sanitized_abs_sym_path,2,1
spice_netlist.c,spice_block_netlist,save.c,load_schematic,2,1
spice_netlist.c,spice_block_netlist,netlist.c,set_tcl_netlist_type,2,1
spice_netlist.c,int_hash_lookup,editprop.c,my_free,2,1
spice_netlist.c,int_hash_free_entry,editprop.c,my_free,2,1
spice_netlist.c,ptr_hash_lookup,editprop.c,my_free,2,1
spice_netlist.c,ptr_hash_free_entry,editprop.c,my_free,2,1
svgdraw.c,old_svg_draw_string,editprop.c,my_free,2,1
svgdraw.c,old_svg_draw_string,scheduler.c,tclgetdoublevar,2,1
svgdraw.c,svg_drawgrid,svgdraw.c,svg_xdrawline,2,0
svgdraw.c,svg_embedded_image,draw.c,my_memmem,2,1
svgdraw.c,svg_embedded_image,editprop.c,my_snprintf,2,1
svgdraw.c,svg_draw_symbol,editprop.c,my_malloc,2,1
svgdraw.c,svg_draw_symbol,editprop.c,my_free,2,1
svgdraw.c,svg_draw,scheduler.c,tclvareval,2,1
svgdraw.c,svg_draw,scheduler.c,tclresult,2,1
svgdraw.c,svg_draw,editprop.c,my_calloc,2,1
svgdraw.c,svg_draw,scheduler.c,tclgetboolvar,2,1
svgdraw.c,svg_draw,scheduler.c,tclgetvar,2,1
svgdraw.c,svg_draw,svgdraw.c,svg_drawline,2,0
svgdraw.c,svg_draw,svgdraw.c,svg_draw_symbol,2,0
svgdraw.c,svg_draw,hilight.c,bus_hilight_hash_lookup,2,1
svgdraw.c,svg_draw,hilight.c,get_color,2,1
svgdraw.c,svg_draw,svgdraw.c,svg_drawcircle,2,0
svgdraw.c,svg_draw,actions.c,get_text_floater,2,1
svgdraw.c,svg_draw,editprop.c,my_free,2,1
tedax_netlist.c,tedax_netlist,netlist.c,skip_instance,2,1
tedax_netlist.c,tedax_netlist,editprop.c,my_strdup,2,1
tedax_netlist.c,tedax_block_netlist,actions.c,sanitized_abs_sym_path,2,1
tedax_netlist.c,global_tedax_netlist,netlist.c,record_global_node,2,1
tedax_netlist.c,global_tedax_netlist,scheduler.c,tclgetvar,2,1
tedax_netlist.c,global_tedax_netlist,select.c,unselect_all,2,1
tedax_netlist.c,global_tedax_netlist,actions.c,remove_symbols,2,1
tedax_netlist.c,global_tedax_netlist,save.c,pop_undo,2,1
tedax_netlist.c,global_tedax_netlist,editprop.c,my_strdup,2,1
tedax_netlist.c,global_tedax_netlist,scheduler.c,tclresult,2,1
tedax_netlist.c,global_tedax_netlist,spice_netlist.c,str_hash_lookup,2,1
tedax_netlist.c,global_tedax_netlist,scheduler.c,tcleval,2,1
token.c,tcl_hook2,editprop.c,my_strdup2,2,1
token.c,sanitize,editprop.c,my_strdup2,2,1
token.c,sanitize,editprop.c,dbg,2,1
token.c,sanitize,scheduler.c,tclvareval,2,1
token.c,sanitize,scheduler.c,tclresult,2,1
token.c,set_different_token,editprop.c,my_realloc,2,1
token.c,set_different_token,token.c,get_tok_value,2,0
token.c,set_different_token,editprop.c,my_strdup,2,1
token.c,set_different_token,token.c,subst_token,2,0
token.c,set_different_token,editprop.c,my_free,2,1
token.c,get_sym_template,editprop.c,my_realloc,2,1
token.c,get_pin_attr_from_inst,editprop.c,dbg,2,1
token.c,get_pin_attr_from_inst,editprop.c,my_malloc,2,1
token.c,get_pin_attr_from_inst,editprop.c,my_snprintf,2,1
token.c,get_pin_attr_from_inst,editprop.c,my_strdup2,2,1
token.c,name_is_used,spice_netlist.c,int_hash_lookup,2,1
